1.4784,0.000854214
1.4872,0.000772428
1.496,0.000698053
1.5048,0.000630459
1.5136,0.000569068
1.5224,0.000513346
1.5312,0.000462801
1.54,0.000416982
1.5488,0.000375473
1.5576,0.000337892
1.5664,0.00030389
1.5752,0.000273145
1.584,0.000245362
1.5928,0.000220273
1.6016,0.00019763
1.6104,0.000177207
1.6192,0.0001588
1.628,0.000142218
1.6368,0.000127292
1.6456,0.000113863
1.6544,0.00010179
1.6632,9.09416e-05
1.672,8.12006e-05
1.6808,7.24593e-05
1.6896,6.462e-05
1.6984,5.75941e-05
1.7072,5.13011e-05
1.716,4.56681e-05
1.7248,4.06292e-05
1.7336,3.61244e-05
1.7424,3.20997e-05
1.7512,2.85062e-05
1.76,2.52996e-05
1.7688,2.24403e-05
1.7776,1.9892e-05
1.7864,1.76225e-05
1.7952,1.56025e-05
1.804,1.38057e-05
1.8128,1.22085e-05
1.8216,1.07895e-05
1.8304,9.52967e-06
1.8392,8.41186e-06
1.848,7.42069e-06
1.8568,6.54235e-06
1.8656,5.76448e-06
1.8744,5.07604e-06
1.8832,4.46711e-06
1.892,3.92885e-06
1.9008,3.45336e-06
1.9096,3.03358e-06
1.9184,2.66321e-06
1.9272,2.33665e-06
1.936,2.04889e-06
1.9448,1.79549e-06
1.9536,1.57247e-06
1.9624,1.37632e-06
1.9712,1.2039e-06
1.98,1.05245e-06
1.9888,9.19497e-07
1.9976,8.02852e-07
2.0064,7.00579e-07
2.0152,6.10964e-07
2.024,5.3249e-07
2.0328,4.63814e-07
2.0416,4.03751e-07
2.0504,3.51253e-07
2.0592,3.05396e-07
2.068,2.65364e-07
2.0768,2.30441e-07
2.0856,1.99992e-07
2.0944,1.73461e-07
2.1032,1.50359e-07
2.112,1.30254e-07
2.1208,1.1277e-07
2.1296,9.75727e-08
2.1384,8.43726e-08
2.1472,7.2914e-08
2.156,6.29734e-08
2.1648,5.4355e-08
2.1736,4.68877e-08
2.1824,4.04216e-08
2.1912,3.48262e-08
2.2,2.99871e-08
